id,label,p1,p2,p3,p4,p1,p2,p3,p4,,,,,p-sum,,,,,,,,,
088801,,0.4026,11.1567,1.2453,3.1953,0.397,10.3017,1.1851,3.1161,0.0056,0.855,0.0602,0.0792,0.4026,11.1567,1.2453,3.1953,,,0.0056,0.855,0.0602,0.0792
088802,,3.5454,11.4026,0.9015,0.1502,3.2465,10.8416,0.7978,0.1139,0.2989,0.561,0.1037,0.0363,3.5454,11.4026,0.9015,0.1502,,,0.2989,0.561,0.1037,0.0363
088901,,0.2313,15.4904,0.1452,0.1333,0.216,14.5972,0.0963,0.0907,0.0153,0.8932,0.0489,0.0426,0.2313,15.4904,0.1452,0.1333,,,0.0153,0.8932,0.0489,0.0426
088902,,0.2057,7.3476,6.1213,2.3256,0.1844,6.7855,6.0302,2.0001,0.0213,0.5621,0.0911,0.3255,0.2057,7.3476,6.1213,2.3256,,,0.0213,0.5621,0.0911,0.3255
089001,,2.1213,5.5045,6.414,1.9602,1.9506,5.2169,6.0501,1.7825,0.1707,0.2876,0.3639,0.1777,2.1213,5.5045,6.414,1.9602,,,0.1707,0.2876,0.3639,0.1777
089002,,0.6712,0.7159,1.2396,13.3734,0.5191,0.6467,0.9475,12.8869,0.1521,0.0692,0.2921,0.4865,0.6712,0.7159,1.2396,13.3734,,,0.1521,0.0692,0.2921,0.4865
089003,,1.6291,0.6253,0.0884,13.6572,1.5756,0.5565,0.0857,12.7821,0.0535,0.0688,0.0027,0.8751,1.6291,0.6253,0.0884,13.6572,,,0.0535,0.0688,0.0027,0.8751
089101,,2.6898,5.198,6.7672,1.3448,2.442,4.8323,6.5026,1.2229,0.2478,0.3657,0.2646,0.1219,2.6898,5.198,6.7672,1.3448,,,0.2478,0.3657,0.2646,0.1219
089102,,0.8151,14.7899,0.3538,0.0413,0.633,13.9995,0.3296,0.0381,0.1821,0.7904,0.0242,0.0032,0.8151,14.7899,0.3538,0.0413,,,0.1821,0.7904,0.0242,0.0032
089103,,7.7975,0.7876,0.6683,6.7467,7.4092,0.2187,0.648,6.7242,0.3883,0.5689,0.0203,0.0225,7.7975,0.7876,0.6683,6.7467,,,0.3883,0.5689,0.0203,0.0225
089201,,0.5977,0.9236,9.0993,5.3792,0.5365,0.8688,8.635,4.9596,0.0612,0.0548,0.4643,0.4196,0.5977,0.9236,9.0993,5.3792,,,0.0612,0.0548,0.4643,0.4196
089202,,0.2467,14.5276,0.3576,0.8679,0.2352,13.6022,0.322,0.8404,0.0115,0.9254,0.0356,0.0275,0.2467,14.5276,0.3576,0.8679,,,0.0115,0.9254,0.0356,0.0275
089301,,0.213,14.8778,0.407,0.5022,0.2039,13.91,0.3962,0.4899,0.0091,0.9678,0.0108,0.0123,0.213,14.8778,0.407,0.5022,,,0.0091,0.9678,0.0108,0.0123
089302,,1.1488,6.7469,4.2864,3.8184,1.1336,5.8307,4.2547,3.7814,0.0152,0.9162,0.0317,0.037,1.1488,6.7469,4.2864,3.8184,,,0.0152,0.9162,0.0317,0.037
089401,,0.7346,14.2123,0.6751,0.3782,0.7223,13.237,0.669,0.3718,0.0123,0.9753,0.0061,0.0064,0.7346,14.2123,0.6751,0.3782,,,0.0123,0.9753,0.0061,0.0064
089402,,0.543,6.9148,2.9281,5.614,0.5186,6.7095,2.5825,5.1894,0.0244,0.2053,0.3456,0.4246,0.543,6.9148,2.9281,5.614,,,0.0244,0.2053,0.3456,0.4246
089403,,2.6549,0.5112,6.6178,6.2158,2.3984,0.5029,6.4801,5.6183,0.2565,0.0083,0.1377,0.5975,2.6549,0.5112,6.6178,6.2158,,,0.2565,0.0083,0.1377,0.5975
089501,,0.4735,0.3376,14.5697,0.619,0.4226,0.217,13.8736,0.4866,0.0509,0.1206,0.6961,0.1324,0.4735,0.3376,14.5697,0.619,,,0.0509,0.1206,0.6961,0.1324
089502,,0.6761,0.2524,13.1817,1.89,0.3822,0.2142,12.5832,1.8206,0.2939,0.0382,0.5985,0.0694,0.6761,0.2524,13.1817,1.89,,,0.2939,0.0382,0.5985,0.0694
089601,,8.3084,0.8396,1.9813,4.8708,7.7803,0.7436,1.8992,4.577,0.5281,0.096,0.0821,0.2938,8.3084,0.8396,1.9813,4.8708,,,0.5281,0.096,0.0821,0.2938
089602,,0.5727,3.4959,8.7638,3.1675,0.5543,3.4886,7.8286,3.1285,0.0184,0.0073,0.9352,0.039,0.5727,3.4959,8.7638,3.1675,,,0.0184,0.0073,0.9352,0.039
089701,,0.0408,0.0333,15.8,0.1259,0.0342,0.0255,14.8259,0.1143,0.0066,0.0078,0.9741,0.0116,0.0408,0.0333,15.8,0.1259,,,0.0066,0.0078,0.9741,0.0116
089702,,0.3793,13.2007,1.648,0.7717,0.1622,12.7946,1.4427,0.6002,0.2171,0.4061,0.2053,0.1715,0.3793,13.2007,1.648,0.7717,,,0.2171,0.4061,0.2053,0.1715
089703,,0.6608,14.1169,0.3071,0.915,0.5231,13.3596,0.2561,0.861,0.1377,0.7573,0.051,0.054,0.6608,14.1169,0.3071,0.915,,,0.1377,0.7573,0.051,0.054
089801,,2.4522,5.1056,6.5115,1.9309,2.2884,4.8758,6.1348,1.7013,0.1638,0.2298,0.3767,0.2296,2.4522,5.1056,6.5115,1.9309,,,0.1638,0.2298,0.3767,0.2296
089802,,1.3992,8.324,1.9293,4.3472,1.3233,7.7558,1.8292,4.0915,0.0759,0.5682,0.1001,0.2557,1.3992,8.324,1.9293,4.3472,,,0.0759,0.5682,0.1001,0.2557
089803,,4.0827,2.5011,3.1026,6.3133,3.9703,2.1307,2.9973,5.9015,0.1124,0.3704,0.1053,0.4118,4.0827,2.5011,3.1026,6.3133,,,0.1124,0.3704,0.1053,0.4118
089901,,1.3044,8.7664,2.8846,3.0445,0.874,8.4146,2.8035,2.9078,0.4304,0.3518,0.0811,0.1367,1.3044,8.7664,2.8846,3.0445,,,0.4304,0.3518,0.0811,0.1367
089902,,0.7127,0.4954,3.3792,11.4123,0.5873,0.4744,3.2578,10.6802,0.1254,0.021,0.1214,0.7321,0.7127,0.4954,3.3792,11.4123,,,0.1254,0.021,0.1214,0.7321
089903,,0.4119,0.5135,1.2455,13.829,0.3848,0.4906,1.2335,12.891,0.0271,0.0229,0.012,0.938,0.4119,0.5135,1.2455,13.829,,,0.0271,0.0229,0.012,0.938
090001,,3.6218,8.8304,3.0198,0.5279,3.2976,8.5858,2.8155,0.301,0.3242,0.2446,0.2043,0.2269,3.6218,8.8304,3.0198,0.5279,,,0.3242,0.2446,0.2043,0.2269
090002,,0.4652,0.4861,0.7302,14.3183,0.4577,0.4776,0.7173,13.3473,0.0075,0.0085,0.0129,0.971,0.4652,0.4861,0.7302,14.3183,,,0.0075,0.0085,0.0129,0.971
090003,,0.0448,15.6236,0.1184,0.213,0.0431,14.6315,0.1168,0.2085,0.0017,0.9921,0.0016,0.0045,0.0448,15.6236,0.1184,0.213,,,0.0017,0.9921,0.0016,0.0045
090101,,2.8692,0.1764,1.4412,11.513,2.8188,0.0979,1.3992,10.684,0.0504,0.0785,0.042,0.829,2.8692,0.1764,1.4412,11.513,,,0.0504,0.0785,0.042,0.829
090102,,0.1554,0.1608,15.2686,0.4153,0.1197,0.1249,14.3834,0.3721,0.0357,0.0359,0.8852,0.0432,0.1554,0.1608,15.2686,0.4153,,,0.0357,0.0359,0.8852,0.0432
090103,,6.2631,1.9088,6.89,0.9384,6.1426,1.8376,6.3194,0.7007,0.1205,0.0712,0.5706,0.2377,6.2631,1.9088,6.89,0.9384,,,0.1205,0.0712,0.5706,0.2377
090201,,5.5651,5.3761,1.4206,3.6386,5.5511,4.504,1.4142,3.5311,0.014,0.8721,0.0064,0.1075,5.5651,5.3761,1.4206,3.6386,,,0.014,0.8721,0.0064,0.1075
090202,,11.2306,0.9527,0.9229,2.8938,10.8037,0.8055,0.7189,2.6719,0.4269,0.1472,0.204,0.2219,11.2306,0.9527,0.9229,2.8938,,,0.4269,0.1472,0.204,0.2219
090203,,0.2733,0.1667,0.1396,15.4203,0.2222,0.146,0.1115,14.5203,0.0511,0.0207,0.0281,0.9,0.2733,0.1667,0.1396,15.4203,,,0.0511,0.0207,0.0281,0.9
090301,,0.5459,1.1442,7.5234,6.7864,0.4283,1.0015,7.1792,6.3909,0.1176,0.1427,0.3442,0.3955,0.5459,1.1442,7.5234,6.7864,,,0.1176,0.1427,0.3442,0.3955
090302,,0.106,0.2239,5.6441,10.0259,0.0992,0.1956,5.5112,9.1939,0.0068,0.0283,0.1329,0.832,0.106,0.2239,5.6441,10.0259,,,0.0068,0.0283,0.1329,0.832
090303,,0.9017,4.2487,5.2718,5.5778,0.7388,3.8605,5.1914,5.2093,0.1629,0.3882,0.0804,0.3685,0.9017,4.2487,5.2718,5.5778,,,0.1629,0.3882,0.0804,0.3685
090401,,0.3795,2.0402,0.388,13.1921,0.3516,1.5893,0.3593,12.6996,0.0279,0.4509,0.0287,0.4925,0.3795,2.0402,0.388,13.1921,,,0.0279,0.4509,0.0287,0.4925
090402,,0.1967,4.7457,10.7696,0.2882,0.1845,4.6838,9.8885,0.2434,0.0122,0.0619,0.8811,0.0448,0.1967,4.7457,10.7696,0.2882,,,0.0122,0.0619,0.8811,0.0448
090403,,1.0216,11.2395,3.5143,0.2248,0.8923,10.4548,3.4666,0.1865,0.1293,0.7847,0.0477,0.0383,1.0216,11.2395,3.5143,0.2248,,,0.1293,0.7847,0.0477,0.0383
090501,,15.1078,0.499,0.1574,0.2358,14.1447,0.4858,0.1473,0.2222,0.9631,0.0132,0.0101,0.0136,15.1078,0.499,0.1574,0.2358,,,0.9631,0.0132,0.0101,0.0136
090502,,0.1021,0.195,15.4824,0.2205,0.0975,0.168,14.5417,0.1928,0.0046,0.027,0.9407,0.0277,0.1021,0.195,15.4824,0.2205,,,0.0046,0.027,0.9407,0.0277
090601,,0.0847,15.812,0.0561,0.0469,0.079,14.8351,0.0428,0.0429,0.0057,0.9769,0.0133,0.004,0.0847,15.812,0.0561,0.0469,,,0.0057,0.9769,0.0133,0.004
090602,,0.4687,0.0414,0.3579,15.1318,0.3777,0.0354,0.3116,14.2752,0.091,0.006,0.0463,0.8566,0.4687,0.0414,0.3579,15.1318,,,0.091,0.006,0.0463,0.8566
090603,,0.035,0.0339,15.8731,0.0578,0.0281,0.0281,14.8914,0.0522,0.0069,0.0058,0.9817,0.0056,0.035,0.0339,15.8731,0.0578,,,0.0069,0.0058,0.9817,0.0056
090701,,1.632,2.1833,9.9128,2.2723,1.4227,1.9595,9.6399,1.9782,0.2093,0.2238,0.2729,0.2941,1.632,2.1833,9.9128,2.2723,,,0.2093,0.2238,0.2729,0.2941
090702,,1.3491,1.2421,11.3079,2.1009,1.2459,0.9543,11.1373,1.6625,0.1032,0.2878,0.1706,0.4384,1.3491,1.2421,11.3079,2.1009,,,0.1032,0.2878,0.1706,0.4384
090801,,0.1615,0.8415,0.358,14.6388,0.141,0.7598,0.3107,13.7884,0.0205,0.0817,0.0473,0.8504,0.1615,0.8415,0.358,14.6388,,,0.0205,0.0817,0.0473,0.8504
090802,,11.5671,2.1026,0.8185,1.5118,11.0128,1.9126,0.7377,1.3369,0.5543,0.19,0.0808,0.1749,11.5671,2.1026,0.8185,1.5118,,,0.5543,0.19,0.0808,0.1749
090901,,1.1506,14.6172,0.083,0.1491,1.0994,13.6878,0.0737,0.139,0.0512,0.9294,0.0093,0.0101,1.1506,14.6172,0.083,0.1491,,,0.0512,0.9294,0.0093,0.0101
090902,,4.4719,10.3186,0.829,0.3803,3.9852,10.0651,0.6425,0.3071,0.4867,0.2535,0.1865,0.0732,4.4719,10.3186,0.829,0.3803,,,0.4867,0.2535,0.1865,0.0732
090903,,1.411,8.891,5.6304,0.0672,1.214,8.6093,5.1115,0.0648,0.197,0.2817,0.5189,0.0024,1.411,8.891,5.6304,0.0672,,,0.197,0.2817,0.5189,0.0024
091001,,1.4721,7.7899,2.5069,4.231,1.0597,7.3838,2.3711,4.1854,0.4124,0.4061,0.1358,0.0456,1.4721,7.7899,2.5069,4.231,,,0.4124,0.4061,0.1358,0.0456
091002,,0.3589,0.4168,3.6902,11.5339,0.3342,0.3844,3.5959,10.6853,0.0247,0.0324,0.0943,0.8486,0.3589,0.4168,3.6902,11.5339,,,0.0247,0.0324,0.0943,0.8486
091101,,0.1073,0.1364,15.5239,0.2323,0.0424,0.039,14.8513,0.0672,0.0649,0.0974,0.6726,0.1651,0.1073,0.1364,15.5239,0.2323,,,0.0649,0.0974,0.6726,0.1651
091102,,0.0271,0.1778,0.0547,15.7406,0.0203,0.1476,0.0293,14.803,0.0068,0.0302,0.0254,0.9376,0.0271,0.1778,0.0547,15.7406,,,0.0068,0.0302,0.0254,0.9376
091103,,15.4392,0.2294,0.1361,0.1952,14.4641,0.2198,0.1287,0.1873,0.9751,0.0096,0.0074,0.0079,15.4392,0.2294,0.1361,0.1952,,,0.9751,0.0096,0.0074,0.0079
091201,,0.3871,5.7298,7.2167,2.6667,0.3556,5.3981,6.6792,2.5673,0.0315,0.3317,0.5375,0.0994,0.3871,5.7298,7.2167,2.6667,,,0.0315,0.3317,0.5375,0.0994
091202,,0.0702,3.2119,0.111,12.6067,0.0616,2.9718,0.0832,11.8832,0.0086,0.2401,0.0278,0.7235,0.0702,3.2119,0.111,12.6067,,,0.0086,0.2401,0.0278,0.7235
091301,,0.1735,8.4933,0.1931,7.1395,0.1228,8.0591,0.1317,6.6858,0.0507,0.4342,0.0614,0.4537,0.1735,8.4933,0.1931,7.1395,,,0.0507,0.4342,0.0614,0.4537
091302,,0.1409,10.7084,5.0403,0.1104,0.0951,10.5038,4.3129,0.0882,0.0458,0.2046,0.7274,0.0222,0.1409,10.7084,5.0403,0.1104,,,0.0458,0.2046,0.7274,0.0222
091401,,1.6958,9.7291,2.8492,1.7255,1.6744,9.005,2.7288,1.5915,0.0214,0.7241,0.1204,0.134,1.6958,9.7291,2.8492,1.7255,,,0.0214,0.7241,0.1204,0.134
091402,,14.9876,0.6787,0.0936,0.2402,14.1616,0.5279,0.0891,0.2214,0.826,0.1508,0.0045,0.0188,14.9876,0.6787,0.0936,0.2402,,,0.826,0.1508,0.0045,0.0188
091501,,0.7251,0.4181,0.302,14.5546,0.6489,0.2199,0.1823,13.9487,0.0762,0.1982,0.1197,0.6059,0.7251,0.4181,0.302,14.5546,,,0.0762,0.1982,0.1197,0.6059
091502,,4.3124,1.7636,3.6699,6.2539,3.9693,1.621,3.5135,5.896,0.3431,0.1426,0.1564,0.3579,4.3124,1.7636,3.6699,6.2539,,,0.3431,0.1426,0.1564,0.3579
091601,,0.8479,0.5149,0.0589,14.5785,0.7462,0.421,0.052,13.781,0.1017,0.0939,0.0069,0.7975,0.8479,0.5149,0.0589,14.5785,,,0.1017,0.0939,0.0069,0.7975
091602,,2.0722,10.0171,1.2686,2.6422,1.6468,9.6093,1.1623,2.5816,0.4254,0.4078,0.1063,0.0606,2.0722,10.0171,1.2686,2.6422,,,0.4254,0.4078,0.1063,0.0606
091701,,0.6384,0.0614,13.0516,2.2486,0.617,0.0579,12.101,2.2241,0.0214,0.0035,0.9506,0.0245,0.6384,0.0614,13.0516,2.2486,,,0.0214,0.0035,0.9506,0.0245
091702,,5.4848,8.1638,0.28,2.0716,5.3853,7.5418,0.1958,1.8773,0.0995,0.622,0.0842,0.1943,5.4848,8.1638,0.28,2.0716,,,0.0995,0.622,0.0842,0.1943
091801,,0.2623,0.806,0.2922,14.6395,0.2594,0.8015,0.2896,13.6495,0.0029,0.0045,0.0026,0.99,0.2623,0.806,0.2922,14.6395,,,0.0029,0.0045,0.0026,0.99
091802,,0.0878,1.4772,14.3926,0.0423,0.0273,1.3272,13.6091,0.0363,0.0605,0.15,0.7835,0.006,0.0878,1.4772,14.3926,0.0423,,,0.0605,0.15,0.7835,0.006
091901,,6.9856,0.5006,1.3578,7.1563,6.3894,0.4507,1.2313,6.9289,0.5962,0.0499,0.1265,0.2274,6.9856,0.5006,1.3578,7.1563,,,0.5962,0.0499,0.1265,0.2274
091902,,0.1247,10.2842,2.3113,3.2794,0.1006,9.5042,2.1914,3.2034,0.0241,0.78,0.1199,0.076,0.1247,10.2842,2.3113,3.2794,,,0.0241,0.78,0.1199,0.076
092001,,0.0804,2.8002,13.0583,0.061,0.0608,2.3198,12.5765,0.0429,0.0196,0.4804,0.4818,0.0181,0.0804,2.8002,13.0583,0.061,,,0.0196,0.4804,0.4818,0.0181
092002,,0.383,14.4337,0.9171,0.2657,0.3295,13.6745,0.85,0.1455,0.0535,0.7592,0.0671,0.1202,0.383,14.4337,0.9171,0.2657,,,0.0535,0.7592,0.0671,0.1202
092101,,0.1461,1.5918,11.2343,3.028,0.1334,1.3464,10.7046,2.8159,0.0127,0.2454,0.5297,0.2121,0.1461,1.5918,11.2343,3.028,,,0.0127,0.2454,0.5297,0.2121
092102,,0.1484,2.0052,8.8083,5.0384,0.1228,1.6072,8.3732,4.8971,0.0256,0.398,0.4351,0.1413,0.1484,2.0052,8.8083,5.0384,,,0.0256,0.398,0.4351,0.1413
092201,,0.2242,6.3636,0.0156,9.3964,0.2034,5.6616,0.0134,9.1214,0.0208,0.702,0.0022,0.275,0.2242,6.3636,0.0156,9.3964,,,0.0208,0.702,0.0022,0.275
092202,,3.4202,7.8585,3.1244,1.5969,3.0962,7.6146,2.9914,1.2978,0.324,0.2439,0.133,0.2991,3.4202,7.8585,3.1244,1.5969,,,0.324,0.2439,0.133,0.2991
092301,,4.178,0.5832,7.4545,3.7842,3.7193,0.5468,7.288,3.4457,0.4587,0.0364,0.1665,0.3385,4.178,0.5832,7.4545,3.7842,,,0.4587,0.0364,0.1665,0.3385
092302,,3.0005,0.4288,12.4307,0.1402,2.9786,0.3085,11.5943,0.1188,0.0219,0.1203,0.8364,0.0214,3.0005,0.4288,12.4307,0.1402,,,0.0219,0.1203,0.8364,0.0214
092401,,0.053,2.9056,12.6846,0.3571,0.0488,2.5826,12.0488,0.32,0.0042,0.323,0.6358,0.0371,0.053,2.9056,12.6846,0.3571,,,0.0042,0.323,0.6358,0.0371
092402,,0.0768,1.2454,0.4311,14.2462,0.0681,1.0716,0.4111,13.4488,0.0087,0.1738,0.02,0.7974,0.0768,1.2454,0.4311,14.2462,,,0.0087,0.1738,0.02,0.7974
092501,,0.3414,0.617,3.1019,11.9397,0.294,0.5549,3.0228,11.1283,0.0474,0.0621,0.0791,0.8114,0.3414,0.617,3.1019,11.9397,,,0.0474,0.0621,0.0791,0.8114
092502,,3.2842,4.3129,4.4613,3.9414,3.088,4.067,4.1909,3.6539,0.1962,0.2459,0.2704,0.2875,3.2842,4.3129,4.4613,3.9414,,,0.1962,0.2459,0.2704,0.2875
092601,,0.3698,9.9981,4.9405,0.6915,0.357,9.0592,4.9238,0.6599,0.0128,0.9389,0.0167,0.0316,0.3698,9.9981,4.9405,0.6915,,,0.0128,0.9389,0.0167,0.0316
092602,,0.2493,3.0955,12.1866,0.4683,0.2301,2.986,11.4077,0.376,0.0192,0.1095,0.7789,0.0923,0.2493,3.0955,12.1866,0.4683,,,0.0192,0.1095,0.7789,0.0923
092701,,10.2458,0.7445,0.3971,4.6124,9.4994,0.7334,0.3757,4.3914,0.7464,0.0111,0.0214,0.221,10.2458,0.7445,0.3971,4.6124,,,0.7464,0.0111,0.0214,0.221
092702,,0.8618,0.847,12.0439,2.2473,0.7429,0.7522,11.3297,2.1752,0.1189,0.0948,0.7142,0.0721,0.8618,0.847,12.0439,2.2473,,,0.1189,0.0948,0.7142,0.0721
092801,,0.9338,11.469,2.3406,1.2562,0.7862,11.3882,2.2386,0.5866,0.1476,0.0808,0.102,0.6696,0.9338,11.469,2.3406,1.2562,,,0.1476,0.0808,0.102,0.6696
092802,,0.0771,15.6221,0.287,0.0138,0.0734,14.6422,0.2724,0.012,0.0037,0.9799,0.0146,0.0018,0.0771,15.6221,0.287,0.0138,,,0.0037,0.9799,0.0146,0.0018
092901,,0.0681,15.8031,0.0538,0.0748,0.0182,14.9382,0.0159,0.0275,0.0499,0.8649,0.0379,0.0473,0.0681,15.8031,0.0538,0.0748,,,0.0499,0.8649,0.0379,0.0473
092902,,0.8192,3.6056,1.1797,10.3954,0.7646,2.8989,1.1108,10.2256,0.0546,0.7067,0.0689,0.1698,0.8192,3.6056,1.1797,10.3954,,,0.0546,0.7067,0.0689,0.1698
093001,,5.0196,0.8846,9.8094,0.2865,4.3254,0.8175,9.5823,0.2749,0.6942,0.0671,0.2271,0.0116,5.0196,0.8846,9.8094,0.2865,,,0.6942,0.0671,0.2271,0.0116
093002,,0.2718,0.2255,15.2371,0.2658,0.1407,0.1566,14.4928,0.2101,0.1311,0.0689,0.7443,0.0557,0.2718,0.2255,15.2371,0.2658,,,0.1311,0.0689,0.7443,0.0557
093101,,0.4726,3.1412,0.168,12.2184,0.2887,2.8524,0.0702,11.7889,0.1839,0.2888,0.0978,0.4295,0.4726,3.1412,0.168,12.2184,,,0.1839,0.2888,0.0978,0.4295
093102,,1.8832,13.9146,0.108,0.094,1.8517,12.9863,0.0855,0.0764,0.0315,0.9283,0.0225,0.0176,1.8832,13.9146,0.108,0.094,,,0.0315,0.9283,0.0225,0.0176
093201,,5.4606,1.1429,8.4254,0.9712,5.3439,1.0859,7.9261,0.6442,0.1167,0.057,0.4993,0.327,5.4606,1.1429,8.4254,0.9712,,,0.1167,0.057,0.4993,0.327
093202,,0.9468,14.7615,0.2745,0.0172,0.8282,13.9403,0.2197,0.0118,0.1186,0.8212,0.0548,0.0054,0.9468,14.7615,0.2745,0.0172,,,0.1186,0.8212,0.0548,0.0054
093301,,5.6054,4.2306,6.0927,0.0711,5.5463,3.8789,5.5089,0.0657,0.0591,0.3517,0.5838,0.0054,5.6054,4.2306,6.0927,0.0711,,,0.0591,0.3517,0.5838,0.0054
093302,,0.2948,3.1583,0.2718,12.2747,0.1541,2.9177,0.2048,11.723,0.1407,0.2406,0.067,0.5517,0.2948,3.1583,0.2718,12.2747,,,0.1407,0.2406,0.067,0.5517
093401,,5.1258,0.6104,1.0574,9.2064,4.8228,0.5947,1.0223,8.5603,0.303,0.0157,0.0351,0.6461,5.1258,0.6104,1.0574,9.2064,,,0.303,0.0157,0.0351,0.6461
093402,,0.2565,0.3462,2.4581,12.9389,0.2074,0.3239,2.1371,12.3312,0.0491,0.0223,0.321,0.6077,0.2565,0.3462,2.4581,12.9389,,,0.0491,0.0223,0.321,0.6077
093501,,2.0354,9.7561,0.2002,4.0081,1.8205,9.2638,0.12,3.7955,0.2149,0.4923,0.0802,0.2126,2.0354,9.7561,0.2002,4.0081,,,0.2149,0.4923,0.0802,0.2126
093502,,7.0138,1.2313,7.421,0.3338,6.0812,1.1974,7.4048,0.3166,0.9326,0.0339,0.0162,0.0172,7.0138,1.2313,7.421,0.3338,,,0.9326,0.0339,0.0162,0.0172
093601,,0.119,0.2908,15.4968,0.0934,0.1003,0.2746,14.5345,0.0907,0.0187,0.0162,0.9623,0.0027,0.119,0.2908,15.4968,0.0934,,,0.0187,0.0162,0.9623,0.0027
093602,,0.4688,9.1988,2.0899,4.2426,0.3701,8.5027,2.0213,4.1061,0.0987,0.6961,0.0686,0.1365,0.4688,9.1988,2.0899,4.2426,,,0.0987,0.6961,0.0686,0.1365
093701,,0.0162,1.4241,14.5092,0.0505,0.0111,0.7539,14.1874,0.0477,0.0051,0.6702,0.3218,0.0028,0.0162,1.4241,14.5092,0.0505,,,0.0051,0.6702,0.3218,0.0028
093702,,0.038,4.5603,11.3524,0.0492,0.0318,4.0735,10.85,0.0445,0.0062,0.4868,0.5024,0.0047,0.038,4.5603,11.3524,0.0492,,,0.0062,0.4868,0.5024,0.0047
093801,,0.054,15.2574,0.3467,0.342,0.0526,14.2708,0.3388,0.3379,0.0014,0.9866,0.0079,0.0041,0.054,15.2574,0.3467,0.342,,,0.0014,0.9866,0.0079,0.0041
093802,,0.1451,0.6261,0.1438,15.0845,0.1143,0.6007,0.1264,14.1582,0.0308,0.0254,0.0174,0.9263,0.1451,0.6261,0.1438,15.0845,,,0.0308,0.0254,0.0174,0.9263
093901,,0.2633,0.3045,1.3182,14.114,0.2501,0.2967,1.2942,13.1589,0.0132,0.0078,0.024,0.9551,0.2633,0.3045,1.3182,14.114,,,0.0132,0.0078,0.024,0.9551
093902,,0.1439,15.3087,0.3587,0.1887,0.1366,14.3647,0.34,0.1588,0.0073,0.944,0.0187,0.0299,0.1439,15.3087,0.3587,0.1887,,,0.0073,0.944,0.0187,0.0299
094001,,1.8841,6.8045,6.9396,0.3722,1.7067,6.4842,6.4626,0.347,0.1774,0.3203,0.477,0.0252,1.8841,6.8045,6.9396,0.3722,,,0.1774,0.3203,0.477,0.0252
094002,,0.9721,0.8561,11.9208,2.2511,0.8226,0.7507,11.7714,1.6553,0.1495,0.1054,0.1494,0.5958,0.9721,0.8561,11.9208,2.2511,,,0.1495,0.1054,0.1494,0.5958
094101,,1.3613,14.0374,0.536,0.0653,1.2083,13.2131,0.5247,0.0539,0.153,0.8243,0.0113,0.0114,1.3613,14.0374,0.536,0.0653,,,0.153,0.8243,0.0113,0.0114
094102,,0.7797,1.2251,1.4748,12.5206,0.6981,1.1458,1.4146,11.7417,0.0816,0.0793,0.0602,0.7789,0.7797,1.2251,1.4748,12.5206,,,0.0816,0.0793,0.0602,0.7789
094201,,13.1107,0.2507,0.1182,2.5204,12.2996,0.2475,0.1163,2.3366,0.8111,0.0032,0.0019,0.1838,13.1107,0.2507,0.1182,2.5204,,,0.8111,0.0032,0.0019,0.1838
094202,,0.7062,0.8573,0.3143,14.1223,0.6631,0.8105,0.2863,13.2402,0.0431,0.0468,0.028,0.8821,0.7062,0.8573,0.3143,14.1223,,,0.0431,0.0468,0.028,0.8821
094301,,0.0225,0.0475,0.2354,15.6948,0.0218,0.0446,0.2236,14.7102,0.0007,0.0029,0.0118,0.9846,0.0225,0.0475,0.2354,15.6948,,,0.0007,0.0029,0.0118,0.9846
094302,,0.0483,0.0454,15.8352,0.0713,0.0418,0.0367,14.8653,0.0564,0.0065,0.0087,0.9699,0.0149,0.0483,0.0454,15.8352,0.0713,,,0.0065,0.0087,0.9699,0.0149
094401,,1.1474,10.9558,1.7963,2.1005,1.1056,10.2751,1.7866,1.8328,0.0418,0.6807,0.0097,0.2677,1.1474,10.9558,1.7963,2.1005,,,0.0418,0.6807,0.0097,0.2677
094402,,0.6472,3.1907,2.2924,9.8694,0.4312,2.9936,1.9742,9.6007,0.216,0.1971,0.3182,0.2687,0.6472,3.1907,2.2924,9.8694,,,0.216,0.1971,0.3182,0.2687
094501,,4.4311,4.7929,6.6088,0.1669,4.4008,4.7749,5.6694,0.1546,0.0303,0.018,0.9394,0.0123,4.4311,4.7929,6.6088,0.1669,,,0.0303,0.018,0.9394,0.0123
094502,,3.5322,2.8336,6.2167,3.4174,3.2231,2.5247,6.0548,3.1973,0.3091,0.3089,0.1619,0.2201,3.5322,2.8336,6.2167,3.4174,,,0.3091,0.3089,0.1619,0.2201
094601,,1.2074,2.0088,8.4636,4.32,1.124,1.8552,8.0099,4.0107,0.0834,0.1536,0.4537,0.3093,1.2074,2.0088,8.4636,4.32,,,0.0834,0.1536,0.4537,0.3093
094602,,1.1817,0.0794,14.5166,0.2224,1.0037,0.0551,13.8637,0.0775,0.178,0.0243,0.6529,0.1449,1.1817,0.0794,14.5166,0.2224,,,0.178,0.0243,0.6529,0.1449
094701,,0.0962,1.4406,0.3894,14.0736,0.0945,1.4347,0.3842,13.0863,0.0017,0.0059,0.0052,0.9873,0.0962,1.4406,0.3894,14.0736,,,0.0017,0.0059,0.0052,0.9873
094702,,6.6613,5.2112,1.3609,2.7666,6.444,4.6805,1.3004,2.575,0.2173,0.5307,0.0605,0.1916,6.6613,5.2112,1.3609,2.7666,,,0.2173,0.5307,0.0605,0.1916
